Order,species.name,phylo.name,mean.uvb
Anura,Litoria_spartacus,Litoria_spartacus,5378.21
Anura,Ranoidea_spenceri,Litoria_spenceri,3133.2
Anura,Litoria_spinifera,Litoria_spinifera,5626.77
Anura,Ranoidea_splendida,Litoria_splendida,5448.56
Anura,Litoria_staccato,Litoria_staccato,5439.15
Anura,Litoria_subglandulosa,Litoria_subglandulosa,3701.5
Anura,Litoria_thesaurensis,Litoria_thesaurensis,5440.11
Anura,Litoria_timida,Litoria_timida,5775.99
Anura,Litoria_tornieri,Litoria_tornieri,5446.81
Anura,Litoria_tyleri,Litoria_tyleri,5127.6
Anura,Litoria_umarensis,Litoria_umarensis,5759.69
Anura,Litoria_umbonata,Litoria_umbonata,6053.51
Anura,Litoria_vagabunda,Litoria_vagabunda,5129.01
Anura,Ranoidea_vagitus,Cyclorana_vagitus,5491.33
Anura,Litoria_verae,Litoria_verae,5851.24
Anura,Litoria_verreauxii,Litoria_verreauxii,3282
Anura,Ranoidea_verrucosa,Cyclorana_verrucosa,3950.86
Anura,Litoria_viranula,Litoria_viranula,5339.18
Anura,Litoria_vivissima,,
Anura,Litoria_vocivincens,Litoria_vocivincens,5365.66
Anura,Litoria_wapogaensis,Litoria_wapogaensis,5223.94
Anura,Litoria_watjulumensis,Litoria_watjulumensis,5456.9
Anura,Ranoidea_wilcoxii,Litoria_wilcoxii,4245.87
Anura,Litoria_wisselensis,Litoria_wisselensis,5294.13
Anura,Litoria_wollastoni,Litoria_wollastoni,5410.13
Anura,Ranoidea_xanthomera,Litoria_xanthomera,4858.28
Anura,Lysapsus_bolivianus,Lysapsus_boliviana,5409.24
Anura,Lysapsus_caraya,Lysapsus_caraya,5249.06
Anura,Lysapsus_laevis,Lysapsus_laevis,5455.58
Anura,Lysapsus_limellum,Lysapsus_limellum,4329.19
Anura,Megastomatohyla_mixe,Megastomatohyla_mixe,4682.36
Anura,Megastomatohyla_mixomaculata,Megastomatohyla_mixomaculata,4559.53
Anura,Megastomatohyla_nubicola,Megastomatohyla_nubicola,4350.13
Anura,Megastomatohyla_pellita,Megastomatohyla_pellita,5010.73
Anura,Myersiohyla_aromatica,Myersiohyla_aromatica,5252.52
Anura,Myersiohyla_chamaeleo,Myersiohyla_chamaeleo,
Anura,Myersiohyla_inparquesi,Myersiohyla_inparquesi,5505.3
Anura,Myersiohyla_kanaima,Myersiohyla_kanaima,5852.61
Anura,Myersiohyla_loveridgei,Myersiohyla_loveridgei,5472.13
Anura,Myersiohyla_neblinaria,Myersiohyla_neblinaria,5029.3
Anura,Nyctimantis_rugiceps,Nyctimantis_rugiceps,5138.98
Anura,Nyctimystes_avocalis,Nyctimystes_avocalis,5325.62
Anura,Nyctimystes_bivocalis,Nyctimystes_bivocalis,5153.94
Anura,Nyctimystes_calcaratus,Nyctimystes_calcaratus,5593.93
Anura,Nyctimystes_cheesmani,Nyctimystes_cheesmani,4733.77
Anura,Nyctimystes_cryptochrysos,Nyctimystes_cryptochrysos,5164.49
Anura,Nyctimystes_daymani,Nyctimystes_daymani,4486.31
Anura,Nyctimystes_disruptus,Nyctimystes_disruptus,5262.2
Anura,Nyctimystes_eucavatus,Nyctimystes_eucavatus,5512.75
Anura,Nyctimystes_fluviatilis,Nyctimystes_fluviatilis,5904.21
Anura,Nyctimystes_foricula,Nyctimystes_foricula,5267.91
Anura,Nyctimystes_granti,Nyctimystes_granti,5698.14
Anura,Nyctimystes_gularis,Nyctimystes_gularis,4637.47
Anura,Nyctimystes_humeralis,Nyctimystes_humeralis,5729.96
Anura,Nyctimystes_intercastellus,Nyctimystes_intercastellus,5201.05
Anura,Nyctimystes_kubori,Nyctimystes_kubori,5102.68
Anura,Nyctimystes_kuduki,Nyctimystes_kuduki,5690.77
Anura,Nyctimystes_latratus,Nyctimystes_latratus,4413.43
Anura,Nyctimystes_montanus,Nyctimystes_montanus,4976.29
Anura,Nyctimystes_myolae,,4575.59
Anura,Nyctimystes_narinosus,Nyctimystes_narinosus,5482.51
Anura,Nyctimystes_obsoletus,Nyctimystes_obsoletus,5344.83
Anura,Nyctimystes_ocreptus,,4750.38
Anura,Nyctimystes_papua,Nyctimystes_papua,4776.14
Anura,Nyctimystes_perimetri,Nyctimystes_perimetri,5354.93
Anura,Nyctimystes_persimilis,Nyctimystes_persimilis,4527.05
Anura,Nyctimystes_pulcher,Nyctimystes_pulcher,5360.86
Anura,Nyctimystes_rueppelli,Nyctimystes_rueppelli,5335.35
Anura,Nyctimystes_semipalmatus,Nyctimystes_semipalmatus,4781.22
Anura,Nyctimystes_trachydermis,Nyctimystes_trachydermis,4723.39
Anura,Nyctimystes_traunae,Nyctimystes_traunae,5310.89
Anura,Nyctimystes_tyleri,Nyctimystes_michaeltyleri,5127.6
Anura,Nyctimystes_zweifeli,Nyctimystes_zweifeli,5378.11
Anura,Osteocephalus_alboguttatus,Osteocephalus_alboguttatus,5163.61
Anura,Osteocephalus_buckleyi,Osteocephalus_buckleyi,5308.41
Anura,Osteocephalus_cabrerai,Osteocephalus_cabrerai,5515.59
Anura,Osteocephalus_camufatus,,
Anura,Osteocephalus_cannatellai,Osteocephalus_cannatellai,
Anura,Osteocephalus_carri,Osteocephalus_carri,
Anura,Osteocephalus_castaneicola,Osteocephalus_castaneicola,5016.68
Anura,Osteocephalus_deridens,Osteocephalus_deridens,5177.21
Anura,Osteocephalus_duellmani,Osteocephalus_duellmani,
Anura,Osteocephalus_festae,Osteocephalus_festae,
Anura,Osteocephalus_fuscifacies,Osteocephalus_fuscifacies,5154.45
Anura,Osteocephalus_helenae,Osteocephalus_helenae,
Anura,Osteocephalus_heyeri,Osteocephalus_heyeri,5172.65
Anura,Osteocephalus_leoniae,Osteocephalus_leoniae,5208.03
Anura,Osteocephalus_leprieurii,Osteocephalus_leprieurii,5334
Anura,Osteocephalus_mimeticus,Osteocephalus_mimeticus,5257.87
Anura,Osteocephalus_mutabor,Osteocephalus_mutabor,5089.69
Anura,Osteocephalus_omega,,
Anura,Osteocephalus_oophagus,Osteocephalus_oophagus,5438.07
Anura,Osteocephalus_planiceps,Osteocephalus_planiceps,5177.23
Anura,Osteocephalus_sangay,,
Anura,Osteocephalus_subtilis,Osteocephalus_subtilis,5115.48
Anura,Osteocephalus_taurinus,Osteocephalus_taurinus,5398.85
Anura,Osteocephalus_verruciger,Osteocephalus_verruciger,5148.55
Anura,Osteocephalus_vilarsi,Osteocephalus_vilarsi,
Anura,Osteocephalus_vilmae,Osteocephalus_vilmae,
Anura,Osteocephalus_yasuni,Osteocephalus_yasuni,5188.21
Anura,Osteopilus_crucialis,Osteopilus_crucialis,4600.62
Anura,Osteopilus_dominicensis,Osteopilus_dominicensis,4744.06
Anura,Osteopilus_marianae,Osteopilus_marianae,4440.88
Anura,Osteopilus_ocellatus,Osteopilus_ocellatus,4548.63
Anura,Osteopilus_pulchrilineatus,Osteopilus_pulchrilineatus,4671.53
Anura,Osteopilus_septentrionalis,Osteopilus_septentrionalis,4122.32
Anura,Osteopilus_vastus,Osteopilus_vastus,4553.16
Anura,Osteopilus_wilderi,Osteopilus_wilderi,4430.74
Anura,Phasmahyla_cochranae,Phasmahyla_cochranae,4402.62
Anura,Phasmahyla_cruzi,Phasmahyla_cruzi,
Anura,Phasmahyla_exilis,Phasmahyla_exilis,4702.41
Anura,Phasmahyla_guttata,Phasmahyla_guttata,4009.45
Anura,Phasmahyla_jandaia,Phasmahyla_jandaia,4936.48
Anura,Phasmahyla_lisbella,,
Anura,Phasmahyla_spectabilis,Phasmahyla_spectabilis,4881.76
Anura,Phasmahyla_timbo,Phasmahyla_timbo,5162.92
Anura,Phrynomedusa_appendiculata,Phrynomedusa_appendiculata,3601.93
Anura,Phrynomedusa_bokermanni,Phrynomedusa_bokermanni,3797.6
Anura,Phrynomedusa_dryade,,
Anura,Phrynomedusa_fimbriata,Phrynomedusa_fimbriata,3894.98
Anura,Phrynomedusa_marginata,Phrynomedusa_marginata,4278.76
Anura,Phrynomedusa_vanzolinii,Phrynomedusa_vanzolinii,4003.68
Anura,Phyllodytes_acuminatus,Phyllodytes_acuminatus,5383.19
Anura,Phyllodytes_amadoi,,
Anura,Phyllodytes_brevirostris,Phyllodytes_brevirostris,5862.57
Anura,Phyllodytes_edelmoi,Phyllodytes_edelmoi,5411.11
Anura,Phyllodytes_gyrinaethes,Phyllodytes_gyrinaethes,5391.63
Anura,Phyllodytes_kautskyi,Phyllodytes_kautskyi,4726.45
Anura,Phyllodytes_luteolus,Phyllodytes_luteolus,5050.65
Anura,Phyllodytes_maculosus,Phyllodytes_maculosus,4967.82
Anura,Phyllodytes_magnus,,
Anura,Phyllodytes_megatympanum,,
Anura,Phyllodytes_melanomystax,Phyllodytes_melanomystax,5337.17
Anura,Phyllodytes_praeceptor,,
Anura,Phyllodytes_punctatus,Phyllodytes_punctatus,5807.89
Anura,Phyllodytes_tuberculosus,Phyllodytes_tuberculosus,5134.86
Anura,Phyllodytes_wuchereri,Phyllodytes_wuchereri,4953.66
Anura,Callimedusa_atelopoides,Phyllomedusa_atelopoides,5134.53
Anura,Phyllomedusa_bahiana,Phyllomedusa_bahiana,5350.14
Anura,Callimedusa_baltea,Phyllomedusa_baltea,4796.04
Anura,Phyllomedusa_bicolor,Phyllomedusa_bicolor,5398.65
Anura,Phyllomedusa_boliviana,Phyllomedusa_boliviana,5003.77
Anura,Phyllomedusa_burmeisteri,Phyllomedusa_burmeisteri,4872.96
Anura,Phyllomedusa_camba,Phyllomedusa_camba,5077.86
Anura,Phyllomedusa_chaparroi,,
Anura,Phyllomedusa_coelestis,Phyllomedusa_coelestis,5101.13
Anura,Phyllomedusa_distincta,Phyllomedusa_distincta,3815.61
Anura,Callimedusa_duellmani,Phyllomedusa_duellmani,4893.58
Anura,Callimedusa_ecuatoriana,Phyllomedusa_ecuatoriana,5017.91
Anura,Phyllomedusa_iheringii,Phyllomedusa_iheringii,3602.07
Anura,Phyllomedusa_neildi,Phyllomedusa_neildi,5441.68
Anura,Callimedusa_perinesos,Phyllomedusa_perinesos,4675.1
Anura,Phyllomedusa_sauvagii,Phyllomedusa_sauvagii,4435.09
Anura,Phyllomedusa_tarsius,Phyllomedusa_tarsius,5207.21
Anura,Phyllomedusa_tetraploidea,Phyllomedusa_tetraploidea,4322.69
Anura,Callimedusa_tomopterna,Phyllomedusa_tomopterna,5351.92
Anura,Phyllomedusa_trinitatis,Phyllomedusa_trinitatis,5413.33
Anura,Phyllomedusa_vaillantii,Phyllomedusa_vaillantii,5349.33
Anura,Phyllomedusa_venusta,Phyllomedusa_venusta,5494.09
Anura,Pithecopus_araguaius,,
Anura,Pithecopus_ayeaye,Phyllomedusa_ayeaye,4603.07
Anura,Pithecopus_azureus,Phyllomedusa_azurea,4800.93
Anura,Pithecopus_centralis,Phyllomedusa_centralis,5002.61
Anura,Pithecopus_hypochondrialis,Phyllomedusa_hypochondrialis,5218.19
Anura,Pithecopus_megacephalus,Phyllomedusa_megacephala,4702.38
Anura,Pithecopus_nordestinus,Phyllomedusa_nordestina,5448.63
Anura,Pithecopus_oreades,Phyllomedusa_oreades,4987.77
Anura,Pithecopus_palliatus,Phyllomedusa_palliata,5098.46
Anura,Pithecopus_rohdei,Phyllomedusa_rohdei,4365.53
Anura,Pithecopus_rustica,,
Anura,Phytotriades_auratus,Phytotriades_auratus,5348.27
Anura,Plectrohyla_acanthodes,Plectrohyla_acanthodes,5018.44
Anura,Sarcohyla_ameibothalame,Plectrohyla_ameibothalame,5360.09
Anura,Sarcohyla_arborescandens,Plectrohyla_arborescandens,4969.18
Anura,Plectrohyla_avia,Plectrohyla_avia,4709.89
Anura,Plectrohyla_calthula,Plectrohyla_calthula,
Anura,Plectrohyla_calvata,,5031.94
Anura,Sarcohyla_calvicollina,Plectrohyla_calvicollina,4866.85
Anura,Sarcohyla_celata,Plectrohyla_celata,4682.36
Anura,Sarcohyla_cembra,Plectrohyla_cembra,5021.15
Anura,Sarcohyla_charadricola,Plectrohyla_charadricola,4688.14
Anura,Sarcohyla_chryses,Plectrohyla_chryses,5148.56
Anura,Plectrohyla_chrysopleura,Plectrohyla_chrysopleura,4647.41
Anura,Sarcohyla_crassa,Plectrohyla_crassa,4965.67
Anura,Sarcohyla_cyanomma,Plectrohyla_cyanomma,4866.85
Anura,Sarcohyla_cyclada,Plectrohyla_cyclada,5122.35
Anura,Plectrohyla_dasypus,Plectrohyla_dasypus,4791.55
Anura,Plectrohyla_ephemera,Plectrohyla_ephemera,
Anura,Plectrohyla_exquisita,Plectrohyla_exquisita,4791.55
Anura,Plectrohyla_glandulosa,Plectrohyla_glandulosa,4868.98
Anura,Plectrohyla_guatemalensis,Plectrohyla_guatemalensis,4997.52
Anura,Plectrohyla_hartwegi,Plectrohyla_hartwegi,4949.61
Anura,Sarcohyla_hazelae,Plectrohyla_hazelae,5118.09
Anura,Plectrohyla_ixil,Plectrohyla_ixil,4894.65
Anura,Sarcohyla_labedactyla,Plectrohyla_labedactyla,5502.56
Anura,Plectrohyla_lacertosa,Plectrohyla_lacertosa,4918.63
Anura,Plectrohyla_matudai,Plectrohyla_matudai,4787.21
Anura,Sarcohyla_miahuatlanensis,Plectrohyla_miahuatlanensis,4784.99
Anura,Sarcohyla_mykter,Plectrohyla_mykter,4993.7
Anura,Sarcohyla_pachyderma,Plectrohyla_pachyderma,4237.87
Anura,Sarcohyla_pentheter,Plectrohyla_pentheter,5108.03
Anura,Plectrohyla_pokomchi,Plectrohyla_pokomchi,5019.48
Anura,Sarcohyla_psarosema,Plectrohyla_psarosema,4826.79
Anura,Plectrohyla_psiloderma,Plectrohyla_psiloderma,5084.18
Anura,Plectrohyla_pycnochila,Plectrohyla_pycnochila,4757.32
Anura,Plectrohyla_quecchi,Plectrohyla_quecchi,4811.69
Anura,Sarcohyla_robertsorum,Plectrohyla_robertsorum,4919.89
Anura,Sarcohyla_sabrina,Plectrohyla_sabrina,4682.36
Anura,Plectrohyla_sagorum,Plectrohyla_sagorum,4743.68
Anura,Sarcohyla_siopela,Plectrohyla_siopela,4821.08
Anura,Plectrohyla_tecunumani,Plectrohyla_tecunumani,5285.56
Anura,Plectrohyla_teuchestes,Plectrohyla_teuchestes,4984.76
Anura,Sarcohyla_thorectes,Plectrohyla_thorectes,5064.39
Anura,Pseudacris_brachyphona,Pseudacris_brachyphona,2789.52
Anura,Pseudacris_brimleyi,Pseudacris_brimleyi,3102.29
Anura,Pseudacris_cadaverina,Pseudacris_cadaverina,3819.06
Anura,Pseudacris_clarkii,Pseudacris_clarkii,3453.66
Anura,Pseudacris_crucifer,Pseudacris_crucifer,2338.92
Anura,Pseudacris_feriarum,Pseudacris_feriarum,3020.44
Anura,Pseudacris_fouquettei,Pseudacris_fouquettei,3324.13
Anura,Pseudacris_hypochondriaca,,
Anura,Pseudacris_illinoensis,Pseudacris_illinoensis,
Anura,Pseudacris_kalmi,Pseudacris_kalmi,2529.27
Anura,Pseudacris_maculata,Pseudacris_maculata,2047.43
Anura,Pseudacris_nigrita,Pseudacris_nigrita,3487.34
Anura,Pseudacris_ocularis,Pseudacris_ocularis,3462.99
Anura,Pseudacris_ornata,Pseudacris_ornata,3404.95
Anura,Pseudacris_regilla,Pseudacris_regilla,2618.57
Anura,Pseudacris_sierra,,
Anura,Pseudacris_streckeri,Pseudacris_streckeri,3386.81
Anura,Pseudacris_triseriata,Pseudacris_triseriata,2406.78
Anura,Pseudis_bolbodactyla,Pseudis_bolbodactyla,5116.08
Anura,Pseudis_cardosoi,Pseudis_cardosoi,3768.27
Anura,Pseudis_fusca,Pseudis_fusca,5161.55
Anura,Pseudis_minuta,Pseudis_minuta,3687.63
Anura,Pseudis_paradoxa,Pseudis_paradoxa,5211.8
Anura,Pseudis_platensis,Pseudis_platensis,4451.61
Anura,Pseudis_tocantins,Pseudis_tocantins,5269.2
Anura,Quilticohyla_acrochorda,Ptychohyla_acrochorda,4645.48
Anura,Ptychohyla_dendrophasma,Ptychohyla_dendrophasma,4941.28
Anura,Quilticohyla_erythromma,Ptychohyla_erythromma,5088.53
Anura,Ptychohyla_euthysanota,Ptychohyla_euthysanota,4838.17
Anura,Ptychohyla_hypomykter,Ptychohyla_hypomykter,5034.54
Anura,Ptychohyla_legleri,Ptychohyla_legleri,4914.65
Anura,Ptychohyla_leonhardschultzei,Ptychohyla_leonhardschultzei,5149.82
Anura,Ptychohyla_macrotympanum,Ptychohyla_macrotympanum,4885.23
Anura,Atlantihyla_panchoi,Ptychohyla_panchoi,5007.38
Anura,Duellmanohyla_salvadorensis,Ptychohyla_salvadorensis,5199.57
Anura,Quilticohyla_sanctaecrucis,Ptychohyla_sanctaecrucis,4979.56
Anura,Atlantihyla_spinipollex,Ptychohyla_spinipollex,4794.85
Anura,Ptychohyla_zophodes,Ptychohyla_zophodes,4648.52
Anura,Quilticohyla_zoque,,4668.58
Anura,Sarcohyla_bistincta,Plectrohyla_bistincta,5131.22
Anura,Sarcohyla_floresi,,5057.69
Anura,Sarcohyla_hapsa,,5178.64
Anura,Sarcohyla_toyota,,4897.62
Anura,Scarthyla_goinorum,Scarthyla_goinorum,5168.07
Anura,Scarthyla_vigilans,Scarthyla_vigilans,5450.71
Anura,Scinax_acuminatus,Scinax_acuminatus,4478.18
Anura,Scinax_agilis,Scinax_agilis,4779.78
Anura,Scinax_albicans,Scinax_albicans,4149.34
Anura,Scinax_alcatraz,Scinax_alcatraz,4234.17
Anura,Scinax_altae,Scinax_altae,5016.78
Anura,Scinax_alter,Scinax_alter,4446.48
Anura,Scinax_angrensis,Scinax_angrensis,4081.17
Anura,Scinax_arduous,Scinax_arduous,4393
Anura,Scinax_argyreornatus,Scinax_argyreornatus,4335.55
Anura,Scinax_ariadne,Scinax_ariadne,3932.52
Anura,Scinax_aromothyella,Scinax_aromothyella,3948.76
Anura,Scinax_atratus,Scinax_atratus,4074.96
Anura,Scinax_auratus,Scinax_auratus,5385.71
Anura,Scinax_baumgardneri,Scinax_baumgardneri,5425.94
Anura,Scinax_belloni,Scinax_belloni,4438.46
Anura,Scinax_berthae,Scinax_berthae,3899.93
Anura,Scinax_blairi,Scinax_blairi,5220.04
Anura,Scinax_boesemani,Scinax_boesemani,5453.19
Anura,Scinax_boulengeri,Scinax_boulengeri,4873.66
Anura,Scinax_brieni,Scinax_brieni,4097.59
Anura,Scinax_cabralensis,Scinax_cabralensis,5184.74
Anura,Scinax_caissara,,
Anura,Scinax_caldarum,Scinax_caldarum,4626.07
Anura,Scinax_camposseabrai,Scinax_camposseabrai,5352.31
Anura,Scinax_canastrensis,Scinax_canastrensis,4672.21
Anura,Scinax_caprarius,,
Anura,Scinax_cardosoi,Scinax_cardosoi,4287.78
Anura,Scinax_carnevallii,Scinax_carnevallii,4600.87
Anura,Scinax_castroviejoi,Scinax_castroviejoi,4917.25
Anura,Scinax_catharinae,Scinax_catharinae,3646.29
Anura,Scinax_centralis,Scinax_centralis,5121.64
Anura,Scinax_chiquitanus,Scinax_chiquitanus,5016.89
Anura,Scinax_constrictus,Scinax_constrictus,5157.08
Anura,Scinax_cosenzai,Scinax_cosenzai,
Anura,Scinax_cretatus,Scinax_cretatus,5500.78
Anura,Scinax_crospedospilus,Scinax_crospedospilus,4273.98
Anura,Scinax_cruentommus,Scinax_cruentommus,5266.06
Anura,Scinax_curicica,Scinax_curicica,4762.28
Anura,Scinax_cuspidatus,Scinax_cuspidatus,4602.27
Anura,Scinax_danae,Scinax_danae,5702.67
Anura,Scinax_dolloi,Scinax_dolloi,
Anura,Scinax_duartei,Scinax_duartei,4489.67
Anura,Scinax_elaeochroa,Scinax_elaeochroa,4768.82
Anura,Scinax_eurydice,Scinax_eurydice,5042.62
Anura,Scinax_exiguus,Scinax_exiguus,5752.21
Anura,Scinax_faivovichi,Scinax_faivovichi,4003.56
Anura,Scinax_flavoguttatus,Scinax_flavoguttatus,4210.31
Anura,Julianus_fontanarrosai,,
Anura,Scinax_funereus,Scinax_funereus,5148.65
Anura,Scinax_fuscomarginatus,Scinax_fuscomarginatus,5059.89
Anura,Scinax_fuscovarius,Scinax_fuscovarius,4745.78
Anura,Scinax_garbei,Scinax_garbei,5209.29
Anura,Scinax_garibaldiae,,
Anura,Scinax_granulatus,Scinax_granulatus,3735.27
Anura,Scinax_haddadorum,,
Anura,Scinax_hayii,Scinax_hayii,4202.95
Anura,Scinax_heyeri,Scinax_heyeri,4361.43
Anura,Scinax_hiemalis,Scinax_hiemalis,4346.54
Anura,Scinax_humilis,Scinax_humilis,4280.4
Anura,Scinax_ictericus,Scinax_ictericus,5046.22
Anura,Scinax_imbegue,Scinax_imbegue,
Anura,Scinax_insperatus,Scinax_insperatus,4389.41
Anura,Scinax_iquitorum,Scinax_iquitorum,5198.32
Anura,Scinax_jolyi,Scinax_jolyi,5500.99
Anura,Scinax_juncae,Scinax_juncae,
Anura,Scinax_jureia,Scinax_jureia,3924.18
Anura,Scinax_karenanneae,Scinax_karenanneae,5172.86
Anura,Scinax_kautskyi,Scinax_kautskyi,4330.79
Anura,Scinax_kennedyi,Scinax_kennedyi,5272.9
Anura,Scinax_lindsayi,Scinax_lindsayi,5244.13
Anura,Scinax_littoralis,Scinax_littoralis,3802.97
Anura,Scinax_littoreus,Scinax_littoreus,4323.76
Anura,Scinax_longilineus,Scinax_longilineus,4710.93
Anura,Scinax_luizotavioi,Scinax_luizotavioi,4864.97
Anura,Scinax_machadoi,Scinax_machadoi,4616.3
Anura,Scinax_madeirae,,
Anura,Scinax_manriquei,Scinax_manriquei,5087.14
Anura,Scinax_maracaya,Scinax_maracaya,4748.02
Anura,Scinax_melanodactylus,,
Anura,Scinax_melloi,Scinax_melloi,4159.75
Anura,Scinax_montivagus,,
Anura,Scinax_muriciensis,Scinax_muriciensis,5391.63
Anura,Scinax_nasicus,Scinax_nasicus,4468.69
Anura,Scinax_nebulosus,Scinax_nebulosus,5418.99
Anura,Scinax_obtriangulatus,Scinax_obtriangulatus,4228.75
Anura,Scinax_onca,,
Anura,Scinax_oreites,Scinax_oreites,5394.57
Anura,Scinax_pachycrus,Scinax_pachycrus,5377.4
Anura,Scinax_pedromedinae,Scinax_pedromedinae,5092.94
Anura,Scinax_peixotoi,Scinax_peixotoi,3948.34
Anura,Scinax_perereca,Scinax_perereca,3922.05
Anura,Scinax_perpusillus,Scinax_perpusillus,4113.07
Anura,Julianus_pinimus,Scinax_pinima,4871.51
Anura,Scinax_pombali,Scinax_pombali,
Anura,Scinax_proboscideus,Scinax_proboscideus,5906.32
Anura,Scinax_quinquefasciatus,Scinax_quinquefasciatus,4812.09
Anura,Scinax_ranki,Scinax_ranki,4592.89
Anura,Scinax_rizibilis,Scinax_rizibilis,3911.08
Anura,Scinax_rogerioi,Scinax_rogerioi,
Anura,Scinax_rossaferesae,,
Anura,Scinax_rostratus,Scinax_rostratus,5473.21
Anura,Scinax_ruber,Scinax_ruber,5361.67
Anura,Scinax_ruberoculatus,,
Anura,Scinax_rupestris,,
Anura,Scinax_sateremawe,,
Anura,Scinax_similis,Scinax_similis,4246.39
Anura,Scinax_skaios,Scinax_skaios,
Anura,Scinax_skuki,,5694.37
Anura,Scinax_squalirostris,Scinax_squalirostris,4315.46
Anura,Scinax_staufferi,Scinax_staufferi,4950.25
Anura,Scinax_strigilatus,Scinax_strigilatus,
Anura,Scinax_strussmannae,,
Anura,Scinax_sugillatus,Scinax_sugillatus,4894.46
Anura,Scinax_tigrinus,Scinax_tigrinus,5074.45
Anura,Scinax_trapicheiroi,Scinax_trapicheiroi,4191.72
Anura,Scinax_tripui,Scinax_tripui,
Anura,Scinax_tsachila,,
Anura,Scinax_tupinamba,Scinax_tupinamba,
Anura,Scinax_tymbamirim,Scinax_tymbamirim,
Anura,Julianus_uruguayus,Scinax_uruguayus,3809.88
Anura,Scinax_v-signatus,Scinax_v-signatus,4382.05
Anura,Scinax_villasboasi,,
Anura,Scinax_wandae,Scinax_wandae,5307.9
Anura,Scinax_x-signatus,Scinax_x-signatus,5273.34
Anura,Smilisca_baudinii,Smilisca_baudinii,4862.54
Anura,Smilisca_cyanosticta,Smilisca_cyanosticta,4761.04
Anura,Smilisca_dentata,Smilisca_dentata,5268.84
Anura,Smilisca_fodiens,Smilisca_fodiens,4615.91
Anura,Smilisca_phaeota,Smilisca_phaeota,4962.24
Anura,Smilisca_puma,Smilisca_puma,4698.91
Anura,Smilisca_sila,Smilisca_sila,5274.87
Anura,Smilisca_sordida,Smilisca_sordida,4766.84
Anura,Sphaenorhynchus_botocudo,Sphaenorhynchus_botocudo,
Anura,Sphaenorhynchus_bromelicola,Sphaenorhynchus_bromelicola,5088.76
Anura,Sphaenorhynchus_cammaeus,,
Anura,Sphaenorhynchus_canga,,
Anura,Sphaenorhynchus_caramaschii,Sphaenorhynchus_caramaschii,4002.3
Anura,Sphaenorhynchus_carneus,Sphaenorhynchus_carneus,5170.57
Anura,Sphaenorhynchus_dorisae,Sphaenorhynchus_dorisae,5163.74
Anura,Sphaenorhynchus_lacteus,Sphaenorhynchus_lacteus,5374.84
Anura,Sphaenorhynchus_mirim,Sphaenorhynchus_mirim,4647.39
Anura,Sphaenorhynchus_orophilus,Sphaenorhynchus_orophilus,4209
Anura,Sphaenorhynchus_palustris,Sphaenorhynchus_palustris,4885.58
Anura,Sphaenorhynchus_pauloalvini,Sphaenorhynchus_pauloalvini,4828.957947
Anura,Sphaenorhynchus_planicola,Sphaenorhynchus_planicola,4535.94
Anura,Sphaenorhynchus_platycephalus,Sphaenorhynchus_platycephalus,
Anura,Sphaenorhynchus_prasinus,Sphaenorhynchus_prasinus,4895.48
Anura,Sphaenorhynchus_surdus,Sphaenorhynchus_surdus,3825.5
Anura,Tepuihyla_aecii,Tepuihyla_aecii,5495.58
Anura,Tepuihyla_edelcae,Tepuihyla_edelcae,5645.18
Anura,Tepuihyla_exophthalma,Tepuihyla_exophthalma,5880.97
Anura,Tepuihyla_luteolabris,Tepuihyla_luteolabris,5334.4
Anura,Tepuihyla_obscura,,5588.92
Anura,Tepuihyla_rimarum,Tepuihyla_rimarum,
Anura,Tepuihyla_rodriguezi,Tepuihyla_rodriguezi,5844.14
Anura,Tepuihyla_shushupe,,5223.41
Anura,Tepuihyla_warreni,,5965
Anura,Tlalocohyla_godmani,Tlalocohyla_godmani,4334.17
Anura,Tlalocohyla_loquax,Tlalocohyla_loquax,4802.07
Anura,Tlalocohyla_picta,Tlalocohyla_picta,4721.51
Anura,Tlalocohyla_smithii,Tlalocohyla_smithii,5208.18
Anura,Trachycephalus_atlas,Trachycephalus_atlas,5373.48
Anura,Trachycephalus_coriaceus,Trachycephalus_coriaceus,5251.5
Anura,Trachycephalus_cunauaru,Trachycephalus_cunauaru,
Anura,Trachycephalus_dibernardoi,Trachycephalus_dibernardoi,3788.3
Anura,Trachycephalus_hadroceps,Trachycephalus_hadroceps,5928.89
Anura,Trachycephalus_helioi,Trachycephalus_helioi,
Anura,Trachycephalus_imitatrix,Trachycephalus_imitatrix,4043.46
Anura,Trachycephalus_jordani,Trachycephalus_jordani,4913.09
Anura,Trachycephalus_lepidus,Trachycephalus_lepidus,3746.84
Anura,Trachycephalus_mambaiensis,Trachycephalus_mambaiensis,
Anura,Trachycephalus_mesophaeus,Trachycephalus_mesophaeus,4755.42
Anura,Trachycephalus_nigromaculatus,Trachycephalus_nigromaculatus,4754.26
Anura,Trachycephalus_resinifictrix,Trachycephalus_resinifictrix,5372.48
Anura,Trachycephalus_typhonius,Trachycephalus_venulosus,5196.82
Anura,Triprion_petasatus,Triprion_petasatus,4723.12
Anura,Xenohyla_eugenioi,Xenohyla_eugenioi,5035.15
Anura,Xenohyla_truncata,Xenohyla_truncata,4381.55
Anura,Crossodactylus_aeneus,Crossodactylus_aeneus,4112.47
Anura,Crossodactylus_boulengeri,,
